2.0,1.5117386445630839e-09,5.287129434985351e-09,3.638684546677705e-09
3.0,4.797462185786537e-09,1.4258895023570732e-08,9.527647912683557e-09
4.0,1.492135482440679e-08,2.9399124041099634e-08,2.064212969195369e-08
5.0,2.587718707493716e-08,4.8316467823009485e-08,3.1776083059100304e-08
6.0,5.073538180549209e-08,7.52604202262601e-08,4.781839292386209e-08
7.0,9.31840374758406e-08,1.018215445142941e-07,6.266477634042514e-08
8.0,1.3975019231856658e-07,1.0730912021340644e-07,7.44814341277551e-08
9.0,1.643821381373496e-07,9.828901083304458e-08,8.723736648253688e-08
10.0,1.9907580272229623e-07,1.0278365283617456e-07,1.094904427902638e-07
11.0,2.5027653949027964e-07,1.222794488177103e-07,1.338104657273477e-07
12.0,3.239184338125541e-07,1.5286522615031496e-07,1.5462279917422296e-07
13.0,4.2503592922190956e-07,1.905893470284555e-07,1.7359469809124184e-07
14.0,5.430201066650394e-07,2.3686571644218378e-07,1.959555678651974e-07
15.0,6.653766068939652e-07,2.9437008759105875e-07,2.239699424295817e-07
16.0,7.873067641774919e-07,3.6076567778235e-07,2.5850899082288435e-07
17.0,8.835627759835125e-07,4.2245278351037775e-07,2.9755186359756273e-07
18.0,9.456280084344551e-07,4.727729823947033e-07,3.3917975028812344e-07
19.0,9.852198568013075e-07,5.128778137267264e-07,3.827226943368006e-07
20.0,1.0142484068281121e-06,5.483889789603935e-07,4.2794513322918434e-07
21.0,1.036182676439926e-06,5.815696843011089e-07,4.733736793199053e-07
22.0,1.0571191331357231e-06,6.136391836523665e-07,5.215975733674133e-07
23.0,1.0762172973095778e-06,6.438640918234113e-07,5.696259886287225e-07
24.0,1.0929815672240346e-06,6.730140084224325e-07,6.186581654184302e-07
25.0,1.1066712126752842e-06,7.00326605587242e-07,6.684035936231831e-07
26.0,1.1182587220210432e-06,7.269106125043956e-07,7.198559158934991e-07
27.0,1.1259274811617909e-06,7.515715053582907e-07,7.715704097796008e-07
28.0,1.131402504247899e-06,7.745892238266227e-07,8.242239663449847e-07
29.0,1.135014535365488e-06,7.959521999981759e-07,8.772340014454515e-07
30.0,1.137778481716443e-06,8.163340456957724e-07,9.30926538532759e-07
31.0,1.140370236395742e-06,8.357911026369991e-07,9.851027923930138e-07
32.0,1.1428329004470108e-06,8.548495897251284e-07,1.0398534246759342e-06
33.0,1.145067934094347e-06,8.733135137806563e-07,1.0948702559133161e-06
34.0,1.1473711574662236e-06,8.91526991846647e-07,1.1506499023818395e-06
35.0,1.1496269028970155e-06,9.09542658574812e-07,1.20676509283586e-06
36.0,1.1522661845538595e-06,9.278136739867154e-07,1.2636895487135684e-06
37.0,1.1551375255631228e-06,9.461216463868884e-07,1.3209459668331276e-06
38.0,1.1582527304245304e-06,9.647083626664837e-07,1.378892588591044e-06
39.0,1.1614546298275716e-06,9.8346402261891e-07,1.437138392919178e-06
40.0,1.1649921851280817e-06,1.002636141029835e-06,1.49597745773757e-06
41.0,1.1688904931177345e-06,1.0221430572414975e-06,1.555037805529426e-06
42.0,1.1734861228770627e-06,1.0423200063253565e-06,1.614686210218472e-06
43.0,1.178903723566722e-06,1.063125821030089e-06,1.6746142001294689e-06
44.0,1.184869788290547e-06,1.0846283394460928e-06,1.7350488804598855e-06
45.0,1.1911955964811383e-06,1.106676840298198e-06,1.7956549009521661e-06
46.0,1.1980665912093872e-06,1.129542336594794e-06,1.8567742618008225e-06
47.0,1.2055876415095864e-06,1.1531878508665856e-06,1.9181618807387456e-06
48.0,1.2139037768224146e-06,1.17776540490621e-06,1.9800977716434697e-06
49.0,1.2230140659534881e-06,1.2031716791846528e-06,2.042306696267594e-06
50.0,1.232631167433247e-06,1.2295430009543621e-06,2.1049726498435774e-06
51.0,1.242800871304322e-06,1.2568245303920933e-06,2.1678387608597637e-06
52.0,1.2536901304118172e-06,1.285178026070547e-06,2.231166473181089e-06
53.0,1.2653729248911416e-06,1.3145187732674772e-06,2.294720620134561e-06
54.0,1.2779080065069858e-06,1.3449959781076823e-06,2.3587210296628777e-06
55.0,1.2912774757242623e-06,1.3765530998620996e-06,2.422947604167986e-06
