2.0,1.5013161774557042e-09,5.12147947563444e-09,3.5634314937808418e-09
3.0,4.750879031402043e-09,1.3646971995174821e-08,9.260340270032021e-09
4.0,1.4662791953303625e-08,2.7312495177179568e-08,1.9786979396734328e-08
5.0,2.4916755204212535e-08,4.174791920490863e-08,2.922507543174149e-08
6.0,4.588441390687821e-08,5.363976493894878e-08,4.021392244316105e-08
7.0,7.310295696971522e-08,4.7604764992827136e-08,4.64578662223265e-08
8.0,9.517241356714388e-08,2.8531467148646046e-08,5.268990920293784e-08
9.0,1.0679532802789299e-07,1.6459531321083025e-08,6.144930453752507e-08
10.0,1.248348014365935e-07,1.137656625208923e-08,7.628003202270398e-08
11.0,1.6928883804503957e-07,2.8656226034328457e-08,1.0020069436421715e-07
12.0,2.0680566452688467e-07,3.4016441092057595e-08,1.1747213436395388e-07
13.0,2.5231049802670745e-07,3.661722171998659e-08,1.3450121123413223e-07
14.0,3.0398456197151897e-07,4.072670469759859e-08,1.5372559085557205e-07
15.0,3.580230742269067e-07,4.7774643698559035e-08,1.746265901208434e-07
16.0,4.157622921176849e-07,5.790506034482611e-08,1.9840039844645332e-07
17.0,4.7119392770383136e-07,7.048040572147156e-08,2.2435194149876057e-07
18.0,5.220305467599496e-07,8.564376081025905e-08,2.5296604985129684e-07
19.0,5.690208793551367e-07,1.0302229888277151e-07,2.8449554348070583e-07
20.0,6.133639400288374e-07,1.225787068325764e-07,3.189598773021704e-07
21.0,6.535177324388059e-07,1.435736938550331e-07,3.548464483531365e-07
22.0,6.922853572550494e-07,1.6573323344747161e-07,3.9372082115505057e-07
23.0,7.285669873866883e-07,1.8838231011790769e-07,4.3394659763859453e-07
24.0,7.619709680296146e-07,2.113876020155904e-07,4.7580823707020223e-07
25.0,7.91916520924778e-07,2.3416710167322693e-07,5.191037398418098e-07
26.0,8.190807806010676e-07,2.569511230458902e-07,5.643755422039646e-07
27.0,8.420924609036637e-07,2.792169113036189e-07,6.105458929616873e-07
28.0,8.622649235180543e-07,3.0111336466553983e-07,6.581095390570541e-07
29.0,8.797440282706518e-07,3.2251875916653626e-07,7.064653163679838e-07
30.0,8.953803712028773e-07,3.4373580207076785e-07,7.557820500605448e-07
31.0,9.097133943851783e-07,3.646683662466796e-07,8.058354221815019e-07
32.0,9.228901545910715e-07,3.855840890079277e-07,8.566580554367181e-07
33.0,9.348750429669791e-07,4.06273939944724e-07,9.079422601367122e-07
34.0,9.460192760469205e-07,4.2690970721741827e-07,9.600920279792653e-07
35.0,9.562555431152745e-07,4.473929840776477e-07,1.0127189885501338e-06
36.0,9.660347553521981e-07,4.679582021710472e-07,1.0662221647321177e-06
37.0,9.75280867203651e-07,4.884096418415827e-07,1.1201888783393087e-06
38.0,9.841023111730226e-07,5.089178498988775e-07,1.1749264768608297e-06
39.0,9.924084875989707e-07,5.293652230880255e-07,1.2300706922509332e-06
40.0,1.0004788818394011e-06,5.499325358130857e-07,1.285873699062971e-06
41.0,1.0083694069826227e-06,5.705293625751034e-07,1.3419882404681491e-06
42.0,1.0164272838946623e-06,5.913951296771264e-07,1.3987407229754548e-06
43.0,1.0247931515774528e-06,6.124660684077781e-07,1.4558361510822059e-06
44.0,1.0332908979559781e-06,6.338327185755055e-07,1.51346573632779e-06
45.0,1.0417840317360063e-06,6.553767735016467e-07,1.57131245401388e-06
46.0,1.0504703809040345e-06,6.773077688690456e-07,1.6296909212800118e-06
47.0,1.0594614535275952e-06,6.995750134084058e-07,1.6883694830926658e-06
48.0,1.0689175236069878e-06,7.22317736653607e-07,1.7476100878129346e-06
49.0,1.0788574798859403e-06,7.454521681851451e-07,1.8071526208047833e-06
50.0,1.0890581805140694e-06,7.691131110609292e-07,1.8671570118420307e-06
51.0,1.0995719290785921e-06,7.93248962675169e-07,1.9273761170084306e-06
52.0,1.1105655763779445e-06,8.180057146980261e-07,1.9880535661995715e-06
53.0,1.1221160763586967e-06,8.433123450102921e-07,2.048963647509825e-06
54.0,1.1342926210217703e-06,8.693093284920668e-07,2.1103145920525033e-06
55.0,1.1470893291470053e-06,8.959438900240319e-07,2.17189248907313e-06
56.0,1.1604183525438964e-06,9.233514331216425e-07,2.2338636981659995e-06
57.0,1.174294027088308e-06,9.514766163654401e-07,2.2959944602395332e-06
58.0,1.1888014276143148e-06,9.804615043198374e-07,2.358502561471963e-06
59.0,1.2040306015924845e-06,1.010264682524312e-06,2.421210088170683e-06
60.0,1.2200383889003644e-06,1.0410071415098334e-06,2.48433475088168e-06
61.0,1.236836035431897e-06,1.0726214644467464e-06,2.5476799157178704e-06
62.0,1.2543631663299138e-06,1.1052620278951658e-06,2.6114062785651863e-06
63.0,1.272636734388754e-06,1.138904947347621e-06,2.675274027530077e-06
64.0,1.2917189694897531e-06,1.1736906513015835e-06,2.739470684215618e-06
65.0,1.3116470757599534e-06,1.209588023453355e-06,2.803799189152491e-06
66.0,1.332586755743527e-06,1.2466173689822213e-06,2.86854811911936e-06
67.0,1.3544638443760634e-06,1.284732361632175e-06,2.933475948319985e-06
68.0,1.3772089237668793e-06,1.324143610662764e-06,2.998697770499137e-06
69.0,1.4008774639868786e-06,1.364870453244922e-06,3.064012413222745e-06
70.0,1.4255752118522533e-06,1.4070270947579169e-06,3.1296328722807083e-06
71.0,1.4513633407655128e-06,1.4505517053305522e-06,3.19540777693125e-06
72.0,1.478293978043232e-06,1.4955659081993874e-06,3.261554420239357e-06
73.0,1.5063473407987085e-06,1.541985766339412e-06,3.3278598723618203e-06
74.0,1.535544996054796e-06,1.5899248231445646e-06,3.394508602623398e-06
75.0,1.5658452669761324e-06,1.6395641848874515e-06,3.461194609762683e-06
76.0,1.5973983575319988e-06,1.6909199515550544e-06,3.5281748972620303e-06
77.0,1.6302300598934605e-06,1.7439514648488772e-06,3.5952566653117652e-06
78.0,1.6644027383014888e-06,1.7987679135192606e-06,3.662646181136089e-06
79.0,1.699922771236597e-06,1.8552780394863016e-06,3.7301748826898194e-06
80.0,1.7368076457909313e-06,1.9136573374725895e-06,3.7979876861674172e-06
81.0,1.7750707013092823e-06,1.973979417244342e-06,3.865869912185959e-06
82.0,1.8148020991805036e-06,2.0364250140552215e-06,3.934007938589329e-06
83.0,1.856044045812673e-06,2.100905815340476e-06,4.002245696077338e-06
84.0,1.8988587457633013e-06,2.1675840403735258e-06,4.070736986340941e-06
85.0,1.943223309752277e-06,2.236076127576731e-06,4.139428644931398e-06
86.0,1.989165903934981e-06,2.3068035977700473e-06,4.208349885441973e-06
87.0,2.0367804996090915e-06,2.3799214251274183e-06,4.277300461770023e-06
