2.0,4.776977545055685e-09,1.958236059933451e-09,4.047566010527525e-09
3.0,8.014155212850322e-09,5.092687568093881e-09,7.624699961597362e-09
4.0,2.059823357751293e-08,9.918875819446733e-09,1.7198758059269826e-08
5.0,1.992752553582823e-08,1.2991632820254768e-08,1.8369978171438398e-08
6.0,3.0297781709313454e-08,1.3883846745119873e-08,2.297530948491071e-08
7.0,4.5689069385965616e-08,9.069643553574185e-09,2.765896100223872e-08
8.0,5.2926546423385265e-08,3.3888439631940635e-09,2.994504583779089e-08
9.0,4.4824661227556236e-08,9.552888824969231e-10,2.6816081136527294e-08
10.0,4.632234071440229e-08,3.458225089163186e-10,2.8795726736163515e-08
11.0,5.5623971931805556e-08,5.228697752281446e-10,3.151050094912037e-08
12.0,5.446661916419914e-08,5.068719522542681e-10,2.9715610919239225e-08
13.0,5.635892745918713e-08,5.7760761579604e-10,2.95326904598429e-08
14.0,5.806962460034965e-08,8.355786229791728e-10,2.9555431381429105e-08
15.0,5.738764157684432e-08,1.257946722524232e-09,2.8742906811938898e-08
16.0,5.6349456868902594e-08,1.8851319060963905e-09,2.807444523868805e-08
17.0,5.3448092710565086e-08,2.6994410896236606e-09,2.692154555272992e-08
18.0,4.899607848556667e-08,3.81662693451982e-09,2.5537675583346686e-08
19.0,4.48724600530596e-08,5.208263108634454e-09,2.469138168955174e-08
20.0,4.1129845922616316e-08,7.008913786072597e-09,2.43636929531059e-08
21.0,3.6633002712827785e-08,9.126380729005969e-09,2.3821893156154936e-08
22.0,3.2944600977001636e-08,1.1635009114185055e-08,2.3704966189820774e-08
23.0,2.9710125515925028e-08,1.4382917477225465e-08,2.3963483663884823e-08
24.0,2.6627593002649795e-08,1.7454519458473472e-08,2.4447958194897157e-08
25.0,2.4019263742124584e-08,2.0675331353396844e-08,2.5346206095194016e-08
26.0,2.184941197482989e-08,2.411311986383386e-08,2.663466585088259e-08
27.0,1.9856792358535008e-08,2.757682167786427e-08,2.8162356228470156e-08
28.0,1.82515955620807e-08,3.1143863729750115e-08,3.012579811331498e-08
29.0,1.6931969045970982e-08,3.464531451318542e-08,3.2355618635559624e-08
30.0,1.587828533732443e-08,3.819406502124994e-08,3.494409046248303e-08
31.0,1.5094251871092468e-08,4.1647063546218625e-08,3.7790932279945576e-08
32.0,1.4474820193972761e-08,4.5111071286419703e-08,4.0955364809175626e-08
33.0,1.4010064163098447e-08,4.845985203836018e-08,4.4326297001657645e-08
34.0,1.3693577536921414e-08,5.180242217416371e-08,4.8005400070133845e-08
35.0,1.3468212109857209e-08,5.502255734393654e-08,5.185386599721614e-08
36.0,1.3336311582981172e-08,5.823227840889884e-08,5.597194909325717e-08
37.0,1.3250889138495904e-08,6.133227455511954e-08,6.02350548651161e-08
38.0,1.3213462551328656e-08,6.441284464333117e-08,6.473365460241859e-08
39.0,1.3191995507607441e-08,6.737280427597466e-08,6.933230308253316e-08
40.0,1.3186732898785264e-08,7.032073104990767e-08,7.413734827882583e-08
41.0,1.3176972706909594e-08,7.316957335582382e-08,7.901698801509261e-08
42.0,1.3171455234977877e-08,7.601446601721215e-08,8.406642986404418e-08
43.0,1.315633788648055e-08,7.878131858519599e-08,8.915923047648941e-08
44.0,1.3127896373436084e-08,8.15603118417132e-08,9.44059862647478e-08
45.0,1.3068133515509985e-08,8.427291669361456e-08,9.968316136539917e-08
46.0,1.2986886306070552e-08,8.700341135248356e-08,1.0508776535904831e-07
47.0,1.2876652708577723e-08,8.968242405926938e-08,1.1049626494005335e-07
48.0,1.2747815358626115e-08,9.240018244492235e-08,1.1602076800641791e-07
49.0,1.2592864079618131e-08,9.508616568942185e-08,1.2154069496458277e-07
50.0,1.2409683277981661e-08,9.781215905127528e-08,1.2715695039044458e-07
51.0,1.2191541056976355e-08,1.005137624222014e-07,1.3275104737614807e-07
52.0,1.1950027248443108e-08,1.0327216091590016e-07,1.3842965822589422e-07
53.0,1.1680184800354939e-08,1.0602499796875778e-07,1.4407827294892477e-07
54.0,1.1393129461040167e-08,1.0884493420704882e-07,1.4979914175943826e-07
55.0,1.1082650788715037e-08,1.116646880770211e-07,1.5547325675565766e-07
56.0,1.0751541474657244e-08,1.1455938125369226e-07,1.6120885557826e-07
57.0,1.039493443659818e-08,1.174734480682387e-07,1.669016286387675e-07
58.0,1.0022349605334246e-08,1.2047945020663223e-07,1.7265439810668022e-07
59.0,9.63290603328772e-09,1.2351457494853875e-07,1.7835394665083915e-07
60.0,9.234943938252936e-09,1.2664465301603591e-07,1.840981337623352e-07
61.0,8.827049935360399e-09,1.298078612865326e-07,1.897821662670381e-07
62.0,8.409535147204836e-09,1.3307993739797727e-07,1.9551045632382654e-07
63.0,7.980891632841936e-09,1.3640696235657343e-07,2.0118477793045494e-07
64.0,7.546844414961042e-09,1.3985703143413198e-07,2.068989541832939e-07
65.0,7.107941198043544e-09,1.4336903578428783e-07,2.1254960864426206e-07
66.0,6.674890390777295e-09,1.4699858452115235e-07,2.182242480082322e-07
67.0,6.2464168564115496e-09,1.5068820928431193e-07,2.2383172647753632e-07
68.0,5.820622097822106e-09,1.5451800726006988e-07,2.294701153877016e-07
69.0,5.398900818301102e-09,1.584362615062478e-07,2.350505195914512e-07
70.0,4.9871900836638335e-09,1.625089392063617e-07,2.406594081698992e-07
71.0,4.589375413395986e-09,1.666709758448101e-07,2.4620293893952464e-07
72.0,4.207193640708191e-09,1.709893257256648e-07,2.5176157174000965e-07
73.0,3.844900664070213e-09,1.7539935549776543e-07,2.5725378441429654e-07
74.0,3.504420496707771e-09,1.7997053795490146e-07,2.6276196024011676e-07
75.0,3.1838585262605283e-09,1.8466647791842655e-07,2.682103676205862e-07
76.0,2.890377384522633e-09,1.8954549310700862e-07,2.7367477093432036e-07
77.0,2.627870292506673e-09,1.9454485707189468e-07,2.790763789659478e-07
78.0,2.3994958332794006e-09,1.9973295419524337e-07,2.844876010715611e-07
79.0,2.209009251065231e-09,2.0504023557733934e-07,2.8983212612397564e-07
80.0,2.0590733980986913e-09,2.1054382286338018e-07,2.951846816375181e-07
81.0,1.9516768802998834e-09,2.1619091382189447e-07,3.004740963236261e-07
82.0,1.891718323028677e-09,2.2206033815109808e-07,3.0577099292545826e-07
83.0,1.8824409397077596e-09,2.2808113725991435e-07,3.1100365551813497e-07
84.0,1.929892436969484e-09,2.3433186412832456e-07,3.1624337356311003e-07
85.0,2.0349633207557388e-09,2.40710239493097e-07,3.214118276551034e-07
86.0,2.204607399612165e-09,2.47323616664126e-07,3.2658611850060824e-07
87.0,2.4404578386673917e-09,2.541214976322125e-07,3.316982909413362e-07
88.0,2.751520591486272e-09,2.6117915670144563e-07,3.3681462982484213e-07
89.0,3.1371786345689354e-09,2.684134209806102e-07,3.4186405918020565e-07
90.0,3.6071471515381525e-09,2.7590090076728835e-07,3.4691438467745737e-07
91.0,4.1595917193889905e-09,2.8356594599524227e-07,3.5189352054746214e-07
92.0,4.805969628795664e-09,2.914900922365686e-07,3.5687073541782966e-07
93.0,5.5448207660717075e-09,2.996054239131114e-07,3.617782076992998e-07
94.0,6.391253262760543e-09,3.080094401092054e-07,3.666874659405348e-07
95.0,7.343148401770175e-09,3.1663375668288126e-07,3.7153009576645446e-07
96.0,8.412427822578906e-09,3.2554412311535664e-07,3.7637068645396374e-07
97.0,9.591743917983348e-09,3.346461627844307e-07,3.811369049470017e-07
98.0,1.089694904425928e-08,3.440256178478995e-07,3.858995418976849e-07
99.0,1.2326007697959201e-08,3.5362024317823055e-07,3.9059090112910973e-07
100.0,1.3901666514923318e-08,3.635393310074555e-07,3.9528040544261735e-07
101.0,1.5615738867751924e-08,3.736894646213607e-07,3.998959823880101e-07
102.0,1.7486107305010982e-08,3.841506994980297e-07,4.0450432171661614e-07
103.0,1.950146416459943e-08,3.9482441486415493e-07,4.090370941729106e-07
104.0,2.1683206351212298e-08,4.058022569115336e-07,4.135596597726527e-07
105.0,2.401999454188502e-08,4.169906812616752e-07,4.1800788535449856e-07
106.0,2.6539235774853576e-08,4.2849697927564946e-07,4.2244756967764007e-07
107.0,2.9231899105982887e-08,4.402397411816741e-07,4.2681721319785235e-07
108.0,3.212730666726848e-08,4.5232239195217854e-07,4.3117208274597874e-07
109.0,3.520157059662521e-08,4.646166761453159e-07,4.3545238190883523e-07
110.0,3.8480052844803816e-08,4.772072265632286e-07,4.3971224412276096e-07
111.0,4.194299633182181e-08,4.899837993110282e-07,4.438963235868367e-07
