,0
385,7.862698802588042e-14
386,7.777530399409595e-14
387,7.695120344467217e-14
388,7.615184305646132e-14
389,7.537816730918455e-14
390,7.462979979464123e-14
391,7.390555838726342e-14
392,7.320638641140688e-14
393,7.252977011742173e-14
394,7.187669163060728e-14
395,7.124667858227278e-14
396,7.063894565088725e-14
397,7.005309503398855e-14
398,6.948974947817045e-14
399,6.894635455149082e-14
400,6.842491767861141e-14
401,6.792307347637942e-14
402,6.744125310578041e-14
403,6.69793163409636e-14
404,6.653618882063402e-14
405,6.611177190119585e-14
406,6.570629321350795e-14
407,6.53177606658868e-14
408,6.494763891875022e-14
409,6.459409316361416e-14
410,6.425717357830274e-14
411,6.393699702895898e-14
412,6.363233978805791e-14
413,6.334324132317984e-14
414,6.30697842440531e-14
415,6.281053033362257e-14
416,6.256578199485513e-14
417,6.233520889976376e-14
418,6.211761999848405e-14
419,6.191399157564944e-14
420,6.172267256838409e-14
421,6.154401465985379e-14
422,6.137767768826059e-14
423,6.12227702044039e-14
424,6.107927741149035e-14
425,6.094708055207988e-14
426,6.082487290296501e-14
427,6.071360681262913e-14
428,6.061195790574705e-14
429,6.051984322988045e-14
430,6.04373216555848e-14
431,6.036339684170188e-14
432,6.02979086728679e-14
433,6.024109707550704e-14
434,6.019147233052687e-14
435,6.014991497906986e-14
436,6.011553176366552e-14
437,6.008775437833857e-14
438,6.006697668191078e-14
439,6.005231327815614e-14
440,6.004332797176607e-14
441,6.004048405809023e-14
442,6.004257601367707e-14
443,6.004973295144692e-14
444,6.006237682811399e-14
445,6.007841367167577e-14
446,6.009949711886059e-14
447,6.012416989364093e-14
448,6.015218773398541e-14
449,6.018413182649132e-14
450,6.021906995516388e-14
451,6.025642936471148e-14
452,6.029735562953673e-14
453,6.033963856399387e-14
454,6.038447465204497e-14
455,6.04313036492915e-14
456,6.047931261242334e-14
457,6.052899646146905e-14
458,6.058020170985671e-14
459,6.06315072767464e-14
460,6.068444433370406e-14
461,6.073731755327086e-14
462,6.079039603645165e-14
463,6.084393150032284e-14
464,6.089712834821479e-14
465,6.094974505575532e-14
466,6.100261094570025e-14
467,6.105439503460477e-14
468,6.110480497627033e-14
469,6.115490549227642e-14
470,6.120287161524075e-14
471,6.125015047460726e-14
472,6.129556427342356e-14
473,6.133932364000436e-14
474,6.138094109040476e-14
475,6.142106931719383e-14
476,6.145802622345754e-14
477,6.149357012182593e-14
478,6.152611247819915e-14
479,6.155617426887533e-14
480,6.158356259217758e-14
481,6.160832343342852e-14
482,6.1629319384706e-14
483,6.164826021461108e-14
484,6.166307953232901e-14
485,6.167498050494095e-14
486,6.168358514215145e-14
487,6.168857704065266e-14
488,6.168965581862622e-14
489,6.168790188961423e-14
490,6.168127463129751e-14
491,6.167152854544506e-14
492,6.165769102025068e-14
493,6.163964083082036e-14
494,6.161825402836513e-14
495,6.15919034497014e-14
496,6.156166411574003e-14
497,6.152686360697647e-14
498,6.148835113979822e-14
499,6.144443484106619e-14
500,6.13972828165202e-14
501,6.134483617045732e-14
502,6.128829472508692e-14
503,6.122695229129449e-14
504,6.116152657226391e-14
505,6.109053075988322e-14
506,6.101607581621415e-14
507,6.093611143801492e-14
508,6.085191524570809e-14
509,6.076293151811012e-14
510,6.066962206567857e-14
511,6.05707679357258e-14
512,6.04684005759843e-14
513,6.036037166277604e-14
514,6.024812790606906e-14
515,6.013122672675429e-14
516,6.000980442989756e-14
517,5.988313019885474e-14
518,5.975291672443264e-14
519,5.961705844683433e-14
520,5.947714744719282e-14
521,5.933333616786853e-14
522,5.918366926311228e-14
523,5.903047477858969e-14
524,5.88723315315558e-14
525,5.871016262908995e-14
526,5.854281747927816e-14
527,5.837232738712178e-14
528,5.819632233006527e-14
529,5.801687555507039e-14
530,5.783289077740252e-14
531,5.764505480524676e-14
532,5.745237184594219e-14
533,5.725679688870618e-14
534,5.705604499000637e-14
535,5.685203382856299e-14
536,5.664393859896884e-14
537,5.643223962009247e-14
538,5.621610492434287e-14
539,5.599742434951297e-14
540,5.5773958597757236e-14
541,5.554756000945961e-14
542,5.531751627003932e-14
543,5.508420282486293e-14
544,5.4846927060901374e-14
545,5.460742826470045e-14
546,5.436377131316679e-14
547,5.411744763195889e-14
548,5.386802922635303e-14
549,5.3615816530347146e-14
550,5.336071447556172e-14
551,5.310251079112391e-14
552,5.284215330750623e-14
553,5.257809300633596e-14
554,5.231281772473719e-14
555,5.2044094087509223e-14
556,5.177342407616245e-14
557,5.1500288870824184e-14
558,5.122551289027952e-14
559,5.09475779717272e-14
560,5.0668790270890496e-14
561,5.038734934167834e-14
562,5.0104282896373485e-14
563,4.981926774636104e-14
564,4.9533232394870546e-14
565,4.924459805327848e-14
566,4.8955372509611794e-14
567,4.866439417214649e-14
568,4.837215448052775e-14
569,4.807841699347037e-14
570,4.778434271651497e-14
571,4.7488253004695547e-14
572,4.719184397789288e-14
573,4.689449751188295e-14
574,4.65964375466025e-14
575,4.629722061371289e-14
576,4.5998349700108166e-14
577,4.569819855775432e-14
578,4.5397904417872306e-14
579,4.5097914398401725e-14
580,4.4796836930991884e-14
581,4.449598496272065e-14
582,4.4194915620222807e-14
583,4.389446316399038e-14
584,4.359313009415121e-14
585,4.329298017201288e-14
586,4.299271460557561e-14
587,4.2692908716876886e-14
588,4.23933193759638e-14
589,4.209509304842482e-14
590,4.179655012328598e-14
591,4.1499294694508207e-14
592,4.1202799279610654e-14
593,4.090725943662308e-14
594,4.0612153508461345e-14
595,4.0318975749971174e-14
596,4.002631323107403e-14
597,3.9734936053736624e-14
598,3.944490640057132e-14
599,3.9156569067950635e-14
600,3.8868886549614477e-14
601,3.858334239199619e-14
602,3.8299257976517175e-14
603,3.801663832354474e-14
604,3.7735545661229837e-14
605,3.7456911839173904e-14
606,3.7179420504049134e-14
607,3.69040167320596e-14
608,3.663075563584218e-14
609,3.6359576670037384e-14
610,3.609025534591858e-14
611,3.582308126086364e-14
612,3.5558559745391296e-14
613,3.529547585542425e-14
614,3.5035344049588844e-14
615,3.477750805393112e-14
616,3.452201728421548e-14
617,3.426869349477635e-14
618,3.4018655737104397e-14
619,3.37706107683734e-14
620,3.3525258191739805e-14
621,3.3282725671767573e-14
622,3.304316197596936e-14
623,3.2805690510388273e-14
624,3.257155557722166e-14
625,3.2340265711303383e-14
626,3.211166963197768e-14
627,3.188578027650709e-14
628,3.1663473684454325e-14
629,3.1443683958888636e-14
630,3.1226845515191006e-14
631,3.101328179949148e-14
632,3.0802989567089925e-14
633,3.059520909080771e-14
634,3.03909414189942e-14
635,3.0189960124223154e-14
636,2.99919167030758e-14
637,2.979684966336402e-14
638,2.960555742624533e-14
639,2.941721769519382e-14
640,2.923190825937086e-14
641,2.905008248301488e-14
642,2.887181545178063e-14
643,2.869645641083532e-14
644,2.852426873026898e-14
645,2.8355969090903176e-14
646,2.819055003766907e-14
647,2.802838546643269e-14
648,2.7869776094709692e-14
649,2.7714722455019137e-14
650,2.756243915436828e-14
651,2.7413800306544148e-14
652,2.726869911006096e-14
653,2.7126764171508514e-14
654,2.6987850493551213e-14
655,2.6852796856005642e-14
656,2.672094406478871e-14
657,2.6592134438448185e-14
658,2.6466703844560926e-14
659,2.6344993489235606e-14
660,2.6226142787646993e-14
661,2.6110503671844402e-14
662,2.5998419815690103e-14
663,2.588966342690014e-14
664,2.5783651437480748e-14
665,2.5681110086127076e-14
666,2.5581983496110906e-14
667,2.5485801260730364e-14
668,2.5392497711227663e-14
669,2.5302770459013476e-14
670,2.5216096277761413e-14
671,2.5132175319348368e-14
672,2.505135471417437e-14
673,2.49739616052902e-14
674,2.4899239153583227e-14
675,2.482729966004968e-14
676,2.4758652740080025e-14
677,2.4692922515107372e-14
678,2.4629785876183562e-14
679,2.456940802643259e-14
680,2.451231072579902e-14
681,2.4457724795635454e-14
682,2.4405656314975473e-14
683,2.4356452691934488e-14
684,2.4310238673879282e-14
685,2.426622287494898e-14
686,2.4224774391390746e-14
687,2.418614693956187e-14
688,2.415011699416277e-14
689,2.4116089448473637e-14
690,2.408469330400671e-14
691,2.405592166565293e-14
692,2.40293690801497e-14
693,2.4004752940444783e-14
694,2.3982761434699007e-14
695,2.396306523346206e-14
696,2.3945276807649316e-14
697,2.392941646640923e-14
698,2.3916069067565944e-14
699,2.390464672765409e-14
