,0
352,4.394376096781106e-15
353,4.2950063077293564e-15
354,4.195618567367148e-15
355,4.095838815106084e-15
356,3.9962430315316396e-15
357,3.896175334655256e-15
358,3.796346251625069e-15
359,3.696223671148055e-15
360,3.596278671961271e-15
361,3.4962731222244494e-15
362,3.3965113164120324e-15
363,3.296692782488634e-15
364,3.1972408392556077e-15
365,3.0977560646163028e-15
366,2.9986480454131386e-15
367,2.8996870269265357e-15
368,2.8010849582231023e-15
369,2.702993353894058e-15
370,2.604916802935449e-15
371,2.5075435644162625e-15
372,2.4103107503321785e-15
373,2.3136915098684204e-15
374,2.2174625420408422e-15
375,2.121883776734841e-15
376,2.0267122633563595e-15
377,1.932346074798171e-15
378,1.8383272458905898e-15
379,1.7451467870427168e-15
380,1.6524551022783476e-15
381,1.5605566430024013e-15
382,1.4693152443910363e-15
383,1.3789276214979683e-15
384,1.289189539272434e-15
385,1.2004065005839144e-15
386,1.1122666100504424e-15
387,1.02509261836677e-15
388,9.386917009727572e-16
389,8.5323327998351425e-16
390,7.686808560064274e-16
391,6.851125194790488e-16
392,6.025702933541677e-16
393,5.2082070914142935e-16
394,4.401520183899426e-16
395,3.604691064323698e-16
396,2.818712866028121e-16
397,2.0428088359390146e-16
398,1.2788711194691174e-16
399,5.2429955602586333e-17
400,-2.1799130607268145e-17
401,-9.501219144547287e-17
402,-1.6704668005006422e-16
403,-2.3793201398537764e-16
404,-3.0761832772185575e-16
405,-3.761608461055965e-16
406,-4.434306377930333e-16
407,-5.095968489692484e-16
408,-5.744793749132958e-16
409,-6.381859413967551e-16
410,-7.006362953549895e-16
411,-7.618282425773285e-16
412,-8.217443346058027e-16
413,-8.804180944203012e-16
414,-9.37773795334797e-16
415,-9.939184108701762e-16
416,-1.0487287698510193e-15
417,-1.1022731759236264e-15
418,-1.1544907607323534e-15
419,-1.2053656633522193e-15
420,-1.2549935990955543e-15
421,-1.3032600735636651e-15
422,-1.3502414434849719e-15
423,-1.3959229325070945e-15
424,-1.4402293343557494e-15
425,-1.483246163730662e-15
426,-1.524910969238963e-15
427,-1.565235479571888e-15
428,-1.6042698527726336e-15
429,-1.6419632296721129e-15
430,-1.678332018528852e-15
431,-1.713411459465783e-15
432,-1.7471130411457427e-15
433,-1.779534698442988e-15
434,-1.810616791000406e-15
435,-1.8403873549615825e-15
436,-1.868868800227602e-15
437,-1.896048916122248e-15
438,-1.921913262068528e-15
439,-1.946524435684073e-15
440,-1.9698177163129443e-15
441,-1.991824722390581e-15
442,-2.012587432432508e-15
443,-2.032041247142298e-15
444,-2.050324592296428e-15
445,-2.0672640695619696e-15
446,-2.0830349100804793e-15
447,-2.0975242346898402e-15
448,-2.1108155725084426e-15
449,-2.1228803961215928e-15
450,-2.133792645608453e-15
451,-2.143455038761934e-15
452,-2.1520229418526166e-15
453,-2.159346227020576e-15
454,-2.1655684951286617e-15
455,-2.170612348573153e-15
456,-2.1745584458101403e-15
457,-2.177356680746048e-15
458,-2.1791131001621238e-15
459,-2.1797181944622554e-15
460,-2.179314392237322e-15
461,-2.1777969778934737e-15
462,-2.175272204435914e-15
463,-2.171685483113344e-15
464,-2.167126012522916e-15
465,-2.1615255872035858e-15
466,-2.1549985037479594e-15
467,-2.1475251865349e-15
468,-2.13900915596317e-15
469,-2.129641678831465e-15
470,-2.119294453527928e-15
471,-2.10810945451246e-15
472,-2.095992018596774e-15
473,-2.083080727212782e-15
474,-2.0692402486189046e-15
475,-2.054662805387762e-15
476,-2.0391912164213294e-15
477,-2.0229950683381427e-15
478,-2.005981466807832e-15
479,-1.9882606738304474e-15
480,-1.9697522570291835e-15
481,-1.950601359351855e-15
482,-1.9306700768721427e-15
483,-1.9101355428285072e-15
484,-1.888886883857504e-15
485,-1.8670370585758534e-15
486,-1.8445367342053327e-15
487,-1.821482690260975e-15
488,-1.797787082162809e-15
489,-1.7735995826795912e-15
490,-1.748810613686522e-15
491,-1.7235400783669173e-15
492,-1.6977422393463809e-15
493,-1.671489944317852e-15
494,-1.6447924225861988e-15
495,-1.6175947889275064e-15
496,-1.5900286760358148e-15
497,-1.561996863170449e-15
498,-1.5336516903532415e-15
499,-1.504876373128358e-15
500,-1.4758138558988969e-15
501,-1.4463875076567611e-15
502,-1.416693648253324e-15
503,-1.3866690411379382e-15
504,-1.3564368921225697e-15
505,-1.3258938011400271e-15
506,-1.2951805453019688e-15
507,-1.2642238596452206e-15
508,-1.233106430926934e-15
509,-1.2017885290716474e-15
510,-1.1703690159889e-15
511,-1.1387589655527304e-15
512,-1.107088803345242e-15
513,-1.0752916531813816e-15
514,-1.0434359961794878e-15
515,-1.0115075647240223e-15
516,-9.795718497846155e-16
517,-9.47569366003633e-16
518,-9.156088147787311e-16
519,-8.836338083402668e-16
520,-8.517009649314113e-16
521,-8.198381197500678e-16
522,-7.880061843925643e-16
523,-7.56276013343066e-16
524,-7.246307720380752e-16
525,-6.931279177152207e-16
526,-6.617165964388813e-16
527,-6.304943714448654e-16
528,-5.994120715522793e-16
529,-5.685154782405593e-16
530,-5.378126728634868e-16
531,-5.073345617729042e-16
532,-4.770506896917232e-16
533,-4.470378041518167e-16
534,-4.1726354790034854e-16
535,-3.8775283216776706e-16
536,-3.5853012430537554e-16
537,-3.2961289691745153e-16
538,-3.0097790223677994e-16
539,-2.726916680931062e-16
540,-2.447300978280895e-16
541,-2.1710675115024273e-16
542,-1.8985274637929319e-16
543,-1.6297551513032062e-16
544,-1.3645966604883328e-16
545,-1.1035665806375437e-16
546,-8.465902915596098e-17
547,-5.936034535676172e-17
548,-3.4501923173660335e-17
549,-1.0084412278484135e-17
550,1.3909503088299754e-17
551,3.7428022799762556e-17
552,6.048270726184678e-17
553,8.307391294159162e-17
554,1.0518244453773327e-16
555,1.267790184597919e-16
556,1.479086919980606e-16
557,1.6851146001619207e-16
558,1.8860127332564506e-16
559,2.0817455866564768e-16
560,2.2723182286623155e-16
561,2.457222317917519e-16
562,2.637071231209839e-16
563,2.8112852099177734e-16
564,2.979972899364841e-16
565,3.1430684560209385e-16
566,3.300778594992617e-16
567,3.452431384620289e-16
568,3.598695581999625e-16
569,3.739108713449102e-16
570,3.873731084262819e-16
571,4.0024141299540003e-16
572,4.1255956898672323e-16
573,4.242507372492218e-16
574,4.35375069883694e-16
575,4.459047392525654e-16
576,4.558453837283713e-16
577,4.651652274362772e-16
578,4.739302767598903e-16
579,4.820939232558942e-16
580,4.896118192219985e-16
581,4.965904452508236e-16
582,5.029264156992458e-16
583,5.086860942468745e-16
584,5.138294169307612e-16
585,5.184147009717043e-16
586,5.223476269331747e-16
587,5.257375369908615e-16
588,5.285076039421038e-16
589,5.307031413489365e-16
590,5.3228057769882e-16
591,5.333252495990749e-16
592,5.337323229442622e-16
593,5.335930632066782e-16
594,5.328643434588706e-16
595,5.315836029376418e-16
596,5.296897376206298e-16
597,5.27286535666272e-16
598,5.242847007155792e-16
599,5.207410510637043e-16
600,5.166329027849994e-16
601,5.120138805204866e-16
602,5.068026257303826e-16
603,5.010950523145982e-16
604,4.948416344996575e-16
605,4.880756865312049e-16
606,4.807594066078185e-16
607,4.729831174933434e-16
608,4.646576494759604e-16
609,4.558509996394215e-16
610,4.465846223345827e-16
611,4.367826136334063e-16
612,4.2653057174114337e-16
613,4.1577956249277034e-16
614,4.046198083157823e-16
615,3.9294063422076563e-16
616,3.808632242802212e-16
617,3.683253964189479e-16
618,3.553812269103839e-16
619,3.419674179591835e-16
620,3.282027909618391e-16
621,3.139892858150945e-16
622,2.9939803972846397e-16
623,2.8440373517347664e-16
624,2.690739361262359e-16
625,2.533194961134468e-16
626,2.3724586301143994e-16
627,2.2080991027655575e-16
628,2.0404693418759568e-16
629,1.8691595841124659e-16
630,1.695159086663167e-16
631,1.5177391558082057e-16
632,1.3373736576655945e-16
633,1.1540233909824332e-16
634,9.682264261720201e-17
635,7.792665211941289e-17
636,5.879556537746422e-17
637,3.941628375372591e-17
638,1.980361295190523e-17
639,-6.993959853324798e-20
640,-2.012169966643754e-17
641,-4.039811775709029e-17
642,-6.087355251323317e-17
643,-8.152087743280704e-17
644,-1.0235655264270791e-16
645,-1.233474011427667e-16
646,-1.4452935610427966e-16
647,-1.658035775249972e-16
648,-1.8724209007853244e-16
649,-2.087996348089642e-16
650,-2.3047838138404546e-16
651,-2.522214793409861e-16
652,-2.7409825714293555e-16
653,-2.960388149776302e-16
654,-3.1804371015942357e-16
655,-3.4009638387158255e-16
656,-3.622352420843247e-16
657,-3.843783637259333e-16
658,-4.065508596428907e-16
659,-4.287495187548879e-16
660,-4.509692313156402e-16
661,-4.731493931949284e-16
662,-4.953344043051453e-16
663,-5.175054322792566e-16
664,-5.396342052955353e-16
665,-5.616969456567764e-16
666,-5.837352937119348e-16
667,-6.057069934288555e-16
668,-6.275850805929808e-16
669,-6.493809266693802e-16
670,-6.711091944313518e-16
671,-6.927156040518715e-16
672,-7.141962146933078e-16
673,-7.355743406203141e-16
674,-7.568301570503755e-16
675,-7.779204607481665e-16
676,-7.988608730347123e-16
677,-8.196697362511626e-16
678,-8.403001185847694e-16
679,-8.607328174764474e-16
680,-8.810008985066948e-16
